0_mths_prior,3_mths_prior,Date,qoq_diff,qoq_ratio
,,1991-12-31,,
,,1992-03-31,,
,,1992-06-30,,
,,1992-09-30,,
,,1992-12-31,,
,,1993-03-31,,
,,1993-06-30,,
,,1993-09-30,,
,,1993-12-31,,
,,1994-03-31,,
,,1994-06-30,,
,,1994-09-30,,
,,1994-12-31,,
,,1995-03-31,,
,,1995-06-30,,
,,1995-09-30,,
,,1995-12-31,,
,,1996-03-31,,
,,1996-06-30,,
,,1996-09-30,,
,,1996-12-31,,
,,1997-03-31,,
,,1997-06-30,,
,,1997-09-30,,
,,1997-12-31,,
,,1998-03-31,,
,,1998-06-30,,
,,1998-09-30,,
,,1998-12-31,,
,,1999-03-31,,
,,1999-06-30,,
,,1999-09-30,,
,,1999-12-31,,
,,2000-03-31,,
,,2000-06-30,,
,,2000-09-30,,
,,2000-12-31,,
,,2001-03-31,,
,,2001-06-30,,
,,2001-09-30,,
,,2001-12-31,,
,,2002-03-31,,
,,2002-06-30,,
,,2002-09-30,,
,,2002-12-31,,
,,2003-03-31,,
,,2003-06-30,,
,,2003-09-30,,
,,2003-12-31,,
,,2004-03-31,,
,,2004-06-30,,
,,2004-09-30,,
,,2004-12-31,,
,,2005-03-31,,
,,2005-06-30,,
,,2005-09-30,,
,,2005-12-31,,
,,2006-03-31,,
,,2006-06-30,,
,,2006-09-30,,
,,2006-12-31,,
,,2007-03-31,,
,,2007-06-30,,
,,2007-09-30,,
,,2007-12-31,,
,,2008-03-31,,
,,2008-06-30,,
,,2008-09-30,,
,,2008-12-31,,
,,2009-03-31,,
,,2009-06-30,,
202.9,,2009-09-30,,
201.73333333333335,202.9,2009-12-31,-1.1666666666666572,0.9942500410711352
264.90000000000003,201.73333333333335,2010-03-31,63.166666666666686,1.3131196298744217
240.5666666666667,264.90000000000003,2010-06-30,-24.333333333333343,0.9081414370202592
256.7,240.5666666666667,2010-09-30,16.133333333333297,1.0670638769571843
243.23333333333335,256.7,2010-12-31,-13.46666666666664,0.9475392806129075
258.26666666666665,243.23333333333335,2011-03-31,15.033333333333303,1.0618062217349595
231.33333333333334,258.26666666666665,2011-06-30,-26.93333333333331,0.8957150232318019
235.46666666666667,231.33333333333334,2011-09-30,4.133333333333326,1.0178674351585013
220.86666666666667,235.46666666666667,2011-12-31,-14.599999999999994,0.937995469988675
235.30000000000004,220.86666666666667,2012-03-31,14.433333333333366,1.0653486266223968
245.0666666666667,235.30000000000004,2012-06-30,9.766666666666652,1.041507295650942
215.4,245.0666666666667,2012-09-30,-29.666666666666686,0.8789445048966267
181.96666666666667,215.4,2012-12-31,-33.43333333333334,0.8447848963169298
218.5,181.96666666666667,2013-03-31,36.53333333333333,1.200769371679795
244.70000000000002,218.5,2013-06-30,26.200000000000017,1.119908466819222
254.1,244.70000000000002,2013-09-30,9.399999999999977,1.0384143849611769
290.46666666666664,254.1,2013-12-31,36.366666666666646,1.1431195067558704
311.56666666666666,290.46666666666664,2014-03-31,21.100000000000023,1.0726417259582282
314.8666666666666,311.56666666666666,2014-06-30,3.2999999999999545,1.0105916336792553
276.3666666666666,314.8666666666666,2014-09-30,-38.5,0.877726021596443
346.0333333333333,276.3666666666666,2014-12-31,69.66666666666669,1.2520805692920034
396.8666666666666,346.0333333333333,2015-03-31,50.833333333333314,1.1469029958578172
388.1666666666667,396.8666666666666,2015-06-30,-8.699999999999932,0.9780782798588948
317.3333333333333,388.1666666666667,2015-09-30,-70.83333333333337,0.8175182481751824
371.4666666666667,317.3333333333333,2015-12-31,54.13333333333338,1.1705882352941177
361.8333333333333,371.4666666666667,2016-03-31,-9.633333333333383,0.9740667623833452
385.26666666666665,361.8333333333333,2016-06-30,23.433333333333337,1.0647627821280516
449.8666666666666,385.26666666666665,2016-09-30,64.59999999999997,1.167676068523966
383.5,449.8666666666666,2016-12-31,-66.36666666666662,0.8524748073503261
333.96666666666664,383.5,2017-03-31,-49.53333333333336,0.87083876575402
417.9666666666667,333.96666666666664,2017-06-30,84.00000000000006,1.25152210799481
415.59999999999997,417.9666666666667,2017-09-30,-2.366666666666731,0.9943376664805804
