0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,,,
,,,,,,,,1992-03-31,,,,,,
,,,,,,,,1992-06-30,,,,,,
,,,,,,,,1992-09-30,,,,,,
,,,,,,,,1992-12-31,,,,,,
,,,,,,,,1993-03-31,,,,,,
,,,,,,,,1993-06-30,,,,,,
,,,,,,,,1993-09-30,,,,,,
,,,,,,,,1993-12-31,,,,,,
,,,,,,,,1994-03-31,,,,,,
,,,,,,,,1994-06-30,,,,,,
,,,,,,,,1994-09-30,,,,,,
,,,,,,,,1994-12-31,,,,,,
,,,,,,,,1995-03-31,,,,,,
,,,,,,,,1995-06-30,,,,,,
,,,,,,,,1995-09-30,,,,,,
,,,,,,,,1995-12-31,,,,,,
,,,,,,,,1996-03-31,,,,,,
,,,,,,,,1996-06-30,,,,,,
,,,,,,,,1996-09-30,,,,,,
,,,,,,,,1996-12-31,,,,,,
,,,,,,,,1997-03-31,,,,,,
,,,,,,,,1997-06-30,,,,,,
,,,,,,,,1997-09-30,,,,,,
,,,,,,,,1997-12-31,,,,,,
,,,,,,,,1998-03-31,,,,,,
,,,,,,,,1998-06-30,,,,,,
,,,,,,,,1998-09-30,,,,,,
,,,,,,,,1998-12-31,,,,,,
,,,,,,,,1999-03-31,,,,,,
,,,,,,,,1999-06-30,,,,,,
,,,,,,,,1999-09-30,,,,,,
,,,,,,,,1999-12-31,,,,,,
,,,,,,,,2000-03-31,,,,,,
,,,,,,,,2000-06-30,,,,,,
,,,,,,,,2000-09-30,,,,,,
,,,,,,,,2000-12-31,,,,,,
,,,,,,,,2001-03-31,,,,,,
,,,,,,,,2001-06-30,,,,,,
,,,,,,,,2001-09-30,,,,,,
,,,,,,,,2001-12-31,,,,,,
,,,,,,,,2002-03-31,,,,,,
,,,,,,,,2002-06-30,,,,,,
,,,,,,,,2002-09-30,,,,,,
,,,,,,,,2002-12-31,,,,,,
,,,,,,,,2003-03-31,,,,,,
,,,,,,,,2003-06-30,,,,,,
,,,,,,,,2003-09-30,,,,,,
,,,,,,,,2003-12-31,,,,,,
,,,,,,,,2004-03-31,,,,,,
,,,,,,,,2004-06-30,,,,,,
,,,,,,,,2004-09-30,,,,,,
,,,,,,,,2004-12-31,,,,,,
,,,,,,,,2005-03-31,,,,,,
,,,,,,,,2005-06-30,,,,,,
,,,,,,,,2005-09-30,,,,,,
,,,,,,,,2005-12-31,,,,,,
,,,,,,,,2006-03-31,,,,,,
,,,,,,,,2006-06-30,,,,,,
,,,,,,,,2006-09-30,,,,,,
,,,,,,,,2006-12-31,,,,,,
,,,,,,,,2007-03-31,,,,,,
,,,,,,,,2007-06-30,,,,,,
,,,,,,,,2007-09-30,,,,,,
,,,,,,,,2007-12-31,,,,,,
,,,,,,,,2008-03-31,,,,,,
,,,,,,,,2008-06-30,,,,,,
,,,,,,,,2008-09-30,,,,,,
,,,,,,,,2008-12-31,,,,,,
,,,,,,,,2009-03-31,,,,,,
,,,,,,,,2009-06-30,,,,,,
,,,,,,,,2009-09-30,,,,,,
,,,,,,,,2009-12-31,,,,,,
,,,,,,,,2010-03-31,,,,,,
,,,,,,,,2010-06-30,,,,,,
,,,,,,,,2010-09-30,,,,,,
,,,,,,,,2010-12-31,,,,,,
,,,,,,,,2011-03-31,,,,,,
,,,,,,,,2011-06-30,,,,,,
,,,,,,,,2011-09-30,,,,,,
,,,,,,,,2011-12-31,,,,,,
,,,,,,,,2012-03-31,,,,,,
,,,,,,,,2012-06-30,,,,,,
,,,,,,,,2012-09-30,,,,,,
,,,,,,,,2012-12-31,,,,,,
,,,,,,,,2013-03-31,,,,,,
,,,,,,,,2013-06-30,,,,,,
,,,,,,,,2013-09-30,,,,,,
,,,,,,,,2013-12-31,,,,,,
,,,,,,,,2014-03-31,,,,,,
,,,,,,,,2014-06-30,,,,,,
,,,,,,,,2014-09-30,,,,,,
,,,,,,,,2014-12-31,,,,,,
,,,,,,,,2015-03-31,,,,,,
,,,,,,,,2015-06-30,,,,,,
,,,,,,,,2015-09-30,,,,,,
,,,,,,,,2015-12-31,,,,,,
0.3652173913043478,,,,,,,,2016-03-31,0.3652173913043478,,,,,
0.37671875,,,,,0.3652173913043478,,,2016-06-30,0.3709680706521739,,0.011501358695652164,1.0314918154761905,,
0.40515625000000005,,,,,0.37671875,0.3652173913043478,,2016-09-30,0.3823641304347826,,0.02843750000000006,1.0754873496474493,,
0.4504918032786886,,,,,0.40515625000000005,0.37671875,0.3652173913043478,2016-12-31,0.39939604864575917,,0.045335553278688545,1.1118964677915952,,
0.7119354838709674,0.3652173913043478,,,,0.4504918032786886,0.40515625000000005,0.37671875,2017-03-31,0.486075571787414,0.3652173913043478,0.2614436805922788,1.580351692726674,0.12085818048306618,1.3309212084655384
0.96140625,0.37671875,0.3652173913043478,,,0.7119354838709674,0.4504918032786886,0.40515625000000005,2017-06-30,0.632247446787414,0.3709680706521739,0.24947076612903263,1.350412041232443,0.26127937613524005,1.7043176941775675
1.1653968253968252,0.40515625000000005,0.37671875,0.3652173913043478,,0.96140625,0.7119354838709674,0.4504918032786886,2017-09-30,0.8223075906366203,0.3823641304347826,0.2039905753968252,1.2121793730764963,0.43994346020183767,2.1505876864066256
