0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,,,
,,,,,,,,1992-03-31,,,,,,
,,,,,,,,1992-06-30,,,,,,
,,,,,,,,1992-09-30,,,,,,
,,,,,,,,1992-12-31,,,,,,
,,,,,,,,1993-03-31,,,,,,
,,,,,,,,1993-06-30,,,,,,
,,,,,,,,1993-09-30,,,,,,
,,,,,,,,1993-12-31,,,,,,
,,,,,,,,1994-03-31,,,,,,
,,,,,,,,1994-06-30,,,,,,
,,,,,,,,1994-09-30,,,,,,
,,,,,,,,1994-12-31,,,,,,
,,,,,,,,1995-03-31,,,,,,
,,,,,,,,1995-06-30,,,,,,
,,,,,,,,1995-09-30,,,,,,
,,,,,,,,1995-12-31,,,,,,
,,,,,,,,1996-03-31,,,,,,
,,,,,,,,1996-06-30,,,,,,
,,,,,,,,1996-09-30,,,,,,
,,,,,,,,1996-12-31,,,,,,
,,,,,,,,1997-03-31,,,,,,
,,,,,,,,1997-06-30,,,,,,
,,,,,,,,1997-09-30,,,,,,
,,,,,,,,1997-12-31,,,,,,
,,,,,,,,1998-03-31,,,,,,
,,,,,,,,1998-06-30,,,,,,
,,,,,,,,1998-09-30,,,,,,
,,,,,,,,1998-12-31,,,,,,
,,,,,,,,1999-03-31,,,,,,
,,,,,,,,1999-06-30,,,,,,
,,,,,,,,1999-09-30,,,,,,
,,,,,,,,1999-12-31,,,,,,
,,,,,,,,2000-03-31,,,,,,
,,,,,,,,2000-06-30,,,,,,
,,,,,,,,2000-09-30,,,,,,
,,,,,,,,2000-12-31,,,,,,
,,,,,,,,2001-03-31,,,,,,
,,,,,,,,2001-06-30,,,,,,
,,,,,,,,2001-09-30,,,,,,
,,,,,,,,2001-12-31,,,,,,
,,,,,,,,2002-03-31,,,,,,
,,,,,,,,2002-06-30,,,,,,
,,,,,,,,2002-09-30,,,,,,
,,,,,,,,2002-12-31,,,,,,
,,,,,,,,2003-03-31,,,,,,
,,,,,,,,2003-06-30,,,,,,
,,,,,,,,2003-09-30,,,,,,
,,,,,,,,2003-12-31,,,,,,
,,,,,,,,2004-03-31,,,,,,
,,,,,,,,2004-06-30,,,,,,
,,,,,,,,2004-09-30,,,,,,
,,,,,,,,2004-12-31,,,,,,
,,,,,,,,2005-03-31,,,,,,
,,,,,,,,2005-06-30,,,,,,
,,,,,,,,2005-09-30,,,,,,
,,,,,,,,2005-12-31,,,,,,
,,,,,,,,2006-03-31,,,,,,
,,,,,,,,2006-06-30,,,,,,
,,,,,,,,2006-09-30,,,,,,
,,,,,,,,2006-12-31,,,,,,
,,,,,,,,2007-03-31,,,,,,
,,,,,,,,2007-06-30,,,,,,
,,,,,,,,2007-09-30,,,,,,
,,,,,,,,2007-12-31,,,,,,
,,,,,,,,2008-03-31,,,,,,
,,,,,,,,2008-06-30,,,,,,
,,,,,,,,2008-09-30,,,,,,
,,,,,,,,2008-12-31,,,,,,
,,,,,,,,2009-03-31,,,,,,
,,,,,,,,2009-06-30,,,,,,
,,,,,,,,2009-09-30,,,,,,
,,,,,,,,2009-12-31,,,,,,
,,,,,,,,2010-03-31,,,,,,
,,,,,,,,2010-06-30,,,,,,
,,,,,,,,2010-09-30,,,,,,
,,,,,,,,2010-12-31,,,,,,
,,,,,,,,2011-03-31,,,,,,
,,,,,,,,2011-06-30,,,,,,
,,,,,,,,2011-09-30,,,,,,
,,,,,,,,2011-12-31,,,,,,
,,,,,,,,2012-03-31,,,,,,
,,,,,,,,2012-06-30,,,,,,
,,,,,,,,2012-09-30,,,,,,
,,,,,,,,2012-12-31,,,,,,
,,,,,,,,2013-03-31,,,,,,
,,,,,,,,2013-06-30,,,,,,
,,,,,,,,2013-09-30,,,,,,
,,,,,,,,2013-12-31,,,,,,
,,,,,,,,2014-03-31,,,,,,
,,,,,,,,2014-06-30,,,,,,
,,,,,,,,2014-09-30,,,,,,
,,,,,,,,2014-12-31,,,,,,
,,,,,,,,2015-03-31,,,,,,
,,,,,,,,2015-06-30,,,,,,
,,,,,,,,2015-09-30,,,,,,
,,,,,,,,2015-12-31,,,,,,
68.17391304347827,,,,,,,,2016-03-31,68.17391304347827,,,,,
66.640625,,,,,68.17391304347827,,,2016-06-30,67.40726902173913,,-1.5332880434782652,0.9775091677295917,,
65.390625,,,,,66.640625,68.17391304347827,,2016-09-30,66.73505434782608,,-1.25,0.981242672919109,,
69.11475409836065,,,,,65.390625,66.640625,68.17391304347827,2016-12-31,67.32997928545973,,3.724129098360649,1.0569520340012142,,
79.35483870967742,68.17391304347827,,,,69.11475409836065,65.390625,66.640625,2017-03-31,70.12521070200953,68.17391304347827,10.240084611316774,1.1481606170043461,1.95129765853126,1.0286223508585581
78.0625,66.640625,68.17391304347827,,,79.35483870967742,69.11475409836065,65.390625,2017-06-30,72.98067945200953,67.40726902173913,-1.2923387096774235,0.9837144308943089,5.5734104302704,1.082682632172399
92.52380952380952,65.390625,66.640625,68.17391304347827,,78.0625,79.35483870967742,69.11475409836065,2017-09-30,79.7639755829619,66.73505434782608,14.461309523809518,1.1852529642761829,13.028921235135826,1.195233544985646
