0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,,,
,,,,,,,,1992-03-31,,,,,,
,,,,,,,,1992-06-30,,,,,,
,,,,,,,,1992-09-30,,,,,,
,,,,,,,,1992-12-31,,,,,,
,,,,,,,,1993-03-31,,,,,,
,,,,,,,,1993-06-30,,,,,,
,,,,,,,,1993-09-30,,,,,,
,,,,,,,,1993-12-31,,,,,,
,,,,,,,,1994-03-31,,,,,,
,,,,,,,,1994-06-30,,,,,,
,,,,,,,,1994-09-30,,,,,,
,,,,,,,,1994-12-31,,,,,,
,,,,,,,,1995-03-31,,,,,,
,,,,,,,,1995-06-30,,,,,,
,,,,,,,,1995-09-30,,,,,,
,,,,,,,,1995-12-31,,,,,,
,,,,,,,,1996-03-31,,,,,,
,,,,,,,,1996-06-30,,,,,,
,,,,,,,,1996-09-30,,,,,,
,,,,,,,,1996-12-31,,,,,,
,,,,,,,,1997-03-31,,,,,,
,,,,,,,,1997-06-30,,,,,,
,,,,,,,,1997-09-30,,,,,,
,,,,,,,,1997-12-31,,,,,,
,,,,,,,,1998-03-31,,,,,,
,,,,,,,,1998-06-30,,,,,,
,,,,,,,,1998-09-30,,,,,,
,,,,,,,,1998-12-31,,,,,,
,,,,,,,,1999-03-31,,,,,,
,,,,,,,,1999-06-30,,,,,,
,,,,,,,,1999-09-30,,,,,,
,,,,,,,,1999-12-31,,,,,,
,,,,,,,,2000-03-31,,,,,,
,,,,,,,,2000-06-30,,,,,,
,,,,,,,,2000-09-30,,,,,,
,,,,,,,,2000-12-31,,,,,,
,,,,,,,,2001-03-31,,,,,,
,,,,,,,,2001-06-30,,,,,,
,,,,,,,,2001-09-30,,,,,,
,,,,,,,,2001-12-31,,,,,,
,,,,,,,,2002-03-31,,,,,,
,,,,,,,,2002-06-30,,,,,,
,,,,,,,,2002-09-30,,,,,,
-1053.0,,,,,,,,2002-12-31,-1053.0,,,,,
-1007.4615384615385,,,,,-1053.0,,,2003-03-31,-1030.2307692307693,,45.53846153846155,0.9567535977792389,,
-934.7692307692307,,,,,-1007.4615384615385,-1053.0,,2003-06-30,-998.4102564102564,,72.69230769230774,0.9278460716194548,,
-891.5384615384615,,,,,-934.7692307692307,-1007.4615384615385,-1053.0,2003-09-30,-971.6923076923077,,43.23076923076917,0.9537524687294273,,
