0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,,,
,,,,,,,,1992-03-31,,,,,,
,,,,,,,,1992-06-30,,,,,,
,,,,,,,,1992-09-30,,,,,,
,,,,,,,,1992-12-31,,,,,,
,,,,,,,,1993-03-31,,,,,,
,,,,,,,,1993-06-30,,,,,,
,,,,,,,,1993-09-30,,,,,,
,,,,,,,,1993-12-31,,,,,,
,,,,,,,,1994-03-31,,,,,,
,,,,,,,,1994-06-30,,,,,,
,,,,,,,,1994-09-30,,,,,,
,,,,,,,,1994-12-31,,,,,,
,,,,,,,,1995-03-31,,,,,,
,,,,,,,,1995-06-30,,,,,,
,,,,,,,,1995-09-30,,,,,,
,,,,,,,,1995-12-31,,,,,,
,,,,,,,,1996-03-31,,,,,,
,,,,,,,,1996-06-30,,,,,,
,,,,,,,,1996-09-30,,,,,,
,,,,,,,,1996-12-31,,,,,,
,,,,,,,,1997-03-31,,,,,,
,,,,,,,,1997-06-30,,,,,,
,,,,,,,,1997-09-30,,,,,,
,,,,,,,,1997-12-31,,,,,,
,,,,,,,,1998-03-31,,,,,,
,,,,,,,,1998-06-30,,,,,,
,,,,,,,,1998-09-30,,,,,,
,,,,,,,,1998-12-31,,,,,,
,,,,,,,,1999-03-31,,,,,,
,,,,,,,,1999-06-30,,,,,,
,,,,,,,,1999-09-30,,,,,,
,,,,,,,,1999-12-31,,,,,,
,,,,,,,,2000-03-31,,,,,,
,,,,,,,,2000-06-30,,,,,,
6.511428571428572,,,,,,,,2000-09-30,6.511428571428572,,,,,
6.499677419354838,,,,,6.511428571428572,,,2000-12-31,6.505552995391705,,-0.01175115207373345,0.9981953035428668,,
5.621147540983606,,,,,6.499677419354838,6.511428571428572,,2001-03-31,6.2107511772556725,,-0.8785298783712321,0.8648348492257274,,
4.33078125,,,,,5.621147540983606,6.499677419354838,6.511428571428572,2001-06-30,5.7407586954417535,,-1.2903662909836058,0.7704443298142263,,
3.4879365079365083,6.511428571428572,,,,4.33078125,5.621147540983606,6.499677419354838,2001-09-30,4.984885679568738,6.511428571428572,-0.8428447420634919,0.8053827488831278,-1.5265428918598332,0.7655594505700125
2.1533870967741935,6.499677419354838,6.511428571428572,,,3.4879365079365083,4.33078125,5.621147540983606,2001-12-31,3.898313098923577,6.505552995391705,-1.3345494111623148,0.617381392085074,-2.607239896468128,0.5992285516212071
