0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,
,,,,,,,,1992-03-31,,,,
,,,,,,,,1992-06-30,,,,
,,,,,,,,1992-09-30,,,,
,,,,,,,,1992-12-31,,,,
,,,,,,,,1993-03-31,,,,
,,,,,,,,1993-06-30,,,,
,,,,,,,,1993-09-30,,,,
,,,,,,,,1993-12-31,,,,
,,,,,,,,1994-03-31,,,,
,,,,,,,,1994-06-30,,,,
,,,,,,,,1994-09-30,,,,
,,,,,,,,1994-12-31,,,,
,,,,,,,,1995-03-31,,,,
,,,,,,,,1995-06-30,,,,
,,,,,,,,1995-09-30,,,,
,,,,,,,,1995-12-31,,,,
,,,,,,,,1996-03-31,,,,
,,,,,,,,1996-06-30,,,,
,,,,,,,,1996-09-30,,,,
,,,,,,,,1996-12-31,,,,
,,,,,,,,1997-03-31,,,,
,,,,,,,,1997-06-30,,,,
,,,,,,,,1997-09-30,,,,
,,,,,,,,1997-12-31,,,,
,,,,,,,,1998-03-31,,,,
,,,,,,,,1998-06-30,,,,
,,,,,,,,1998-09-30,,,,
,,,,,,,,1998-12-31,,,,
,,,,,,,,1999-03-31,,,,
,,,,,,,,1999-06-30,,,,
,,,,,,,,1999-09-30,,,,
,,,,,,,,1999-12-31,,,,
,,,,,,,,2000-03-31,,,,
,,,,,,,,2000-06-30,,,,
,,,,,,,,2000-09-30,,,,
4736.0,,,,,,,,2000-12-31,4736.0,,,
4868.666666666667,,,,,4736.0,,,2001-03-31,4802.333333333334,,,
4577.0,,,,,4868.666666666667,4736.0,,2001-06-30,4727.222222222223,,,
4202.666666666667,,,,,4577.0,4868.666666666667,4736.0,2001-09-30,4596.083333333334,,,
3459.0,4736.0,,,,4202.666666666667,4577.0,4868.666666666667,2001-12-31,4276.833333333334,4736.0,-459.16666666666606,0.9030475788288289
3560.6666666666665,4868.666666666667,4736.0,,,3459.0,4202.666666666667,4577.0,2002-03-31,3949.833333333333,4802.333333333334,-852.5000000000009,0.8224821267439437
3477.6666666666665,4577.0,4868.666666666667,4736.0,,3560.6666666666665,3459.0,4202.666666666667,2002-06-30,3675.0,4727.222222222223,-1052.2222222222226,0.777412151839229
3403.0,4202.666666666667,4577.0,4868.666666666667,4736.0,3477.6666666666665,3560.6666666666665,3459.0,2002-09-30,3475.083333333333,4596.083333333334,-1121.000000000001,0.7560966765180496
